Mod:Item:MetaData, Localized Name
binniecore:glass:1, White Grape Juice Bottle
binniecore:glass:1, Red Grape Juice Bottle
binniecore:glass:1, Cider Bottle
binniecore:glass:1, Apricot Wine Bottle
binniecore:glass:1, Banana Wine Bottle
binniecore:glass:1, Cherry Wine Bottle
binniecore:glass:1, Elderberry Wine Bottle
binniecore:glass:1, Peach Cider Bottle
binniecore:glass:1, Pear Cider Bottle
binniecore:glass:1, Plum Wine Bottle
binniecore:glass:1, Carrot Wine Bottle
binniecore:glass:1, White Wine Bottle
binniecore:glass:1, Red Wine Bottle
binniecore:glass:1, Sparkling Wine Bottle
binniecore:glass:1, Agave Wine Bottle
binniecore:glass:1, Fermented Potatoes Bottle
binniecore:glass:1, Citrus Wine Bottle
binniecore:glass:1, Cranberry Wine Bottle
binniecore:glass:1, Pineapple Wine Bottle
binniecore:glass:1, Tomato Wine Bottle
binniecore:glass:1, Fruit Wine Bottle
binniecore:glass:1, Ale Bottle
binniecore:glass:1, Lager Bottle
binniecore:glass:1, Wheat Beer Bottle
binniecore:glass:1, Rye Beer Bottle
binniecore:glass:1, Corn Beer Bottle
binniecore:glass:1, Stout Bottle
binniecore:glass:1, Fermented Grain Mash Bottle
binniecore:glass:1, Fermented Wheat Mash Bottle
binniecore:glass:1, Fermented Rye Mash Bottle
binniecore:glass:1, Fermented Corn Mash Bottle
binniecore:glass:1, Neutral Spirit Bottle
binniecore:glass:1, Vodka Bottle
binniecore:glass:1, White Rum Bottle
binniecore:glass:1, Dark Rum Bottle
binniecore:glass:1, Whiskey Bottle
binniecore:glass:1, Bourbon Bottle
binniecore:glass:1, Rye Whiskey Bottle
binniecore:glass:1, Wheat Whiskey Bottle
binniecore:glass:1, Fortified Wine Bottle
binniecore:glass:1, Tequila Bottle
binniecore:glass:1, Brandy Bottle
binniecore:glass:1, Apple Brandy Bottle
binniecore:glass:1, Pear Brandy Bottle
binniecore:glass:1, Apricot Brandy Bottle
binniecore:glass:1, Plum Brandy Bottle
binniecore:glass:1, Cherry Brandy Bottle
binniecore:glass:1, Elderberry Brandy Bottle
binniecore:glass:1, Citrus Brandy Bottle
binniecore:glass:1, Fruit Brandy Bottle
binniecore:glass:1, Cachaca Bottle
binniecore:glass:1, Gin Bottle
binniecore:glass:1, Apple Liquor Bottle
binniecore:glass:1, Pear Liquor Bottle
binniecore:glass:1, Cherry Liquor Bottle
binniecore:glass:1, Elderberry Liquor Bottle
binniecore:glass:1, Apricot Liquor Bottle
binniecore:glass:1, Fruit Liquor Bottle
binniecore:glass:1, Almond Liqueur Bottle
binniecore:glass:1, Orange Liqueur Bottle
binniecore:glass:1, Banana Liqueur Bottle
binniecore:glass:1, Chocolate Liqueur Bottle
binniecore:glass:1, Mint Liqueur Bottle
binniecore:glass:1, Hazelnut Liqueur Bottle
binniecore:glass:1, Cinnamon Liqueur Bottle
binniecore:glass:1, Coffee Liqueur Bottle
binniecore:glass:1, Melon Liqueur Bottle
binniecore:glass:1, Anise Liqueur Bottle
binniecore:glass:1, Peach Liqueur Bottle
binniecore:glass:1, Lemon Liqueur Bottle
binniecore:glass:1, Herbal Liqueur Bottle
binniecore:glass:1, Cherry Liqueur Bottle
binniecore:glass:1, Blackcurrant Liqueur Bottle
binniecore:glass:1, Blackberry Liqueur Bottle
binniecore:glass:1, Raspberry Liqueur Bottle
binniecore:cylinder:0, Empty Cylinder
binniecore:cylinder:1, Growth Medium Cylinder
binniecore:cylinder:1, Bacteria Cylinder
binniecore:cylinder:1, Polymerising Bacteria Cylinder
binniecore:cylinder:1, Raw DNA Cylinder
binniecore:cylinder:1, Bacteria Vector Cylinder
binniecore:storage:0, Compartment
binniecore:storage:1, Copper Compartment
binniecore:storage:2, Bronze Compartment
binniecore:storage:3, Iron Compartment
binniecore:storage:4, Gold Compartment
binniecore:storage:5, Diamond Compartment
binniecore:field_kit, item.field_kit.name
binniecore:genesis, item.genesis.name
genetics:punnett_square, item.null.name
genetics:serum, item.serum.name
genetics:serum_array, item.serum_array.name
genetics:geneticdatabase:0, Gene Database
genetics:geneticdatabase:1, Master Gene Database
genetics:analyst, item.analyst.name
genetics:registry, item.registry.name
genetics:master_registry, item.master_registry.name
genetics:misc:0, Reinforced Casing
genetics:misc:1, DNA Dye
genetics:misc:2, Fluorescent Dye
genetics:misc:3, Enzyme
genetics:misc:4, Growth Medium
genetics:misc:5, Blank Sequence
genetics:misc:6, Empty Serum Vial
genetics:misc:7, Empty Serum Array
genetics:misc:8, Integrated Circuit Board
genetics:misc:9, Integrated CPU
genetics:misc:10, Integrated Casing
genetics:sequence, item.sequence.name
genetics:machine:0, Isolator
genetics:machine:1, Sequencer
genetics:machine:2, Polymeriser
genetics:machine:3, Inoculator
genetics:lab_machine:0, Lab Stand
genetics:lab_machine:1, Analyzer
genetics:lab_machine:2, Incubator
genetics:lab_machine:3, Genepool
genetics:lab_machine:4, Acclimatiser
genetics:adv_machine:0, Splicer
botany:database:0, Botanist Database
botany:database:1, Master Botanist Database
botany:botanist_bag, Botanist's Backpack
botany:insulated_tube:0, Copper Clay Insulated Electron Tube
botany:insulated_tube:128, Copper Cobblestone Insulated Electron Tube
botany:insulated_tube:256, Copper Sandstone Insulated Electron Tube
botany:insulated_tube:384, Copper Hardened Clay Insulated Electron Tube
botany:insulated_tube:512, Copper Smooth Stone Insulated Electron Tube
botany:insulated_tube:640, Copper Sandstone Insulated Electron Tube
botany:insulated_tube:1, Tin Clay Insulated Electron Tube
botany:insulated_tube:129, Tin Cobblestone Insulated Electron Tube
botany:insulated_tube:257, Tin Sandstone Insulated Electron Tube
botany:insulated_tube:385, Tin Hardened Clay Insulated Electron Tube
botany:insulated_tube:513, Tin Smooth Stone Insulated Electron Tube
botany:insulated_tube:641, Tin Sandstone Insulated Electron Tube
botany:insulated_tube:2, Bronze Clay Insulated Electron Tube
botany:insulated_tube:130, Bronze Cobblestone Insulated Electron Tube
botany:insulated_tube:258, Bronze Sandstone Insulated Electron Tube
botany:insulated_tube:386, Bronze Hardened Clay Insulated Electron Tube
botany:insulated_tube:514, Bronze Smooth Stone Insulated Electron Tube
botany:insulated_tube:642, Bronze Sandstone Insulated Electron Tube
botany:insulated_tube:3, Iron Clay Insulated Electron Tube
botany:insulated_tube:131, Iron Cobblestone Insulated Electron Tube
botany:insulated_tube:259, Iron Sandstone Insulated Electron Tube
botany:insulated_tube:387, Iron Hardened Clay Insulated Electron Tube
botany:insulated_tube:515, Iron Smooth Stone Insulated Electron Tube
botany:insulated_tube:643, Iron Sandstone Insulated Electron Tube
botany:ceramic:0, Aquamarine Ceramic Block
botany:ceramic:1, Black Ceramic Block
botany:ceramic:2, Deep Blue Ceramic Block
botany:ceramic:3, Red-Brown Ceramic Block
botany:ceramic:4, Dull Blue Ceramic Block
botany:ceramic:5, Light Brown Ceramic Block
botany:ceramic:6, Coral Ceramic Block
botany:ceramic:7, Crimson Ceramic Block
botany:ceramic:8, Cyan Ceramic Block
botany:ceramic:9, Dark Bronze Ceramic Block
botany:ceramic:10, Gray Ceramic Block
botany:ceramic:11, Dark Green Ceramic Block
botany:ceramic:12, Dark Beige Ceramic Block
botany:ceramic:13, Dark Olive Ceramic Block
botany:ceramic:14, Red-Orange Ceramic Block
botany:ceramic:15, Dark Salmon Ceramic Block
botany:ceramic:16, Dull Green Ceramic Block
botany:ceramic:17, Dark Slate Ceramic Block
botany:ceramic:18, Dark Teal Ceramic Block
botany:ceramic:19, Turquoise Ceramic Block
botany:ceramic:20, Purple Ceramic Block
botany:ceramic:21, Deep Pink Ceramic Block
botany:ceramic:22, Light Blue Ceramic Block
botany:ceramic:23, Dark Gray Ceramic Block
botany:ceramic:24, Blue Ceramic Block
botany:ceramic:25, Gold Ceramic Block
botany:ceramic:26, Bronze Ceramic Block
botany:ceramic:27, Dim Gray Ceramic Block
botany:ceramic:28, Green Ceramic Block
botany:ceramic:29, Pink Ceramic Block
botany:ceramic:30, Brick Red Ceramic Block
botany:ceramic:31, Indigo Ceramic Block
botany:ceramic:32, Beige Ceramic Block
botany:ceramic:33, Alice Blue Ceramic Block
botany:ceramic:34, Pale Yellow Ceramic Block
botany:ceramic:35, Light Gray Ceramic Block
botany:ceramic:36, Dark Turquoise Ceramic Block
botany:ceramic:37, Pale Blue Ceramic Block
botany:ceramic:38, Lime Ceramic Block
botany:ceramic:39, Light Green Ceramic Block
botany:ceramic:40, Magenta Ceramic Block
botany:ceramic:41, Maroon Ceramic Block
botany:ceramic:42, Light Mint Ceramic Block
botany:ceramic:43, Light Purple Ceramic Block
botany:ceramic:44, Light Slate Ceramic Block
botany:ceramic:45, Mint Ceramic Block
botany:ceramic:46, Purple-Red Ceramic Block
botany:ceramic:47, Pale Rose Ceramic Block
botany:ceramic:48, Navy Ceramic Block
botany:ceramic:49, Dark Yellow Ceramic Block
botany:ceramic:50, Olive Ceramic Block
botany:ceramic:51, Orange Ceramic Block
botany:ceramic:52, Pale Green Ceramic Block
botany:ceramic:53, Pale Turquoise Ceramic Block
botany:ceramic:54, Dull Pink Ceramic Block
botany:ceramic:55, Tan Ceramic Block
botany:ceramic:56, Pale Pink Ceramic Block
botany:ceramic:57, Light Mauve Ceramic Block
botany:ceramic:58, Dark Purple Ceramic Block
botany:ceramic:59, Red Ceramic Block
botany:ceramic:60, Dull Red Ceramic Block
botany:ceramic:61, Royal Blue Ceramic Block
botany:ceramic:62, Salmon Ceramic Block
botany:ceramic:63, Pale Brown Ceramic Block
botany:ceramic:64, Dark Mint Ceramic Block
